z_id,coupling_type,times,lats,lons,winds
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-21T12:00:00Z,15.8,151.3,
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-21T15:00:00Z,16.035,150.957,
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-21T18:00:00Z,16.3,150.6,
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-21T21:00:00Z,16.5924,150.265,
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T00:00:00Z,16.0,152.0,13.362742
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T03:00:00Z,16.4703,151.05,14.208639
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T06:00:00Z,17.0,150.0,15.027554
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T09:00:00Z,17.6153,148.801,18.086263
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T12:00:00Z,18.2,147.6,20.881366
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T15:00:00Z,18.6214,146.569,23.482894
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T18:00:00Z,19.0,145.6,25.933752
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-22T21:00:00Z,19.4274,144.57,27.690609
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T00:00:00Z,19.9,143.6,29.387863
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T03:00:00Z,20.3967,142.769,29.941627
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T06:00:00Z,21.0,142.0,30.489787
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T09:00:00Z,21.7401,141.17,30.489787
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T12:00:00Z,22.6,140.4,30.489787
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T15:00:00Z,23.5121,139.747,31.570119
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T18:00:00Z,24.5,139.2,32.630386
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-23T21:00:00Z,25.475,138.697,34.186077
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T00:00:00Z,26.6,138.3,35.201765
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T03:00:00Z,27.9526,137.983,36.69568
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T06:00:00Z,29.5,137.8,37.673179
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T09:00:00Z,31.1472,137.676,37.673179
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T12:00:00Z,32.9,137.8,37.673179
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T15:00:00Z,34.7413,138.143,34.695976
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T18:00:00Z,36.5,139.0,31.570119
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-24T21:00:00Z,38.068,140.569,24.108431
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T00:00:00Z,39.3,142.5,15.027554
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T03:00:00Z,40.1859,144.291,14.208639
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T06:00:00Z,40.7,146.0,13.362742
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T09:00:00Z,40.9527,147.58,12.486127
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T12:00:00Z,41.0,149.0,11.574055
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T15:00:00Z,41.0198,150.289,11.574055
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T18:00:00Z,41.0,151.5,11.574055
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-25T21:00:00Z,40.9998,152.787,11.574055
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-26T00:00:00Z,41.0,154.0,11.574055
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-26T03:00:00Z,41.0008,155.05,9.616676
EQ-iscgem842800__TC-TY6626,TY-EQ,1966-09-26T06:00:00Z,41.0,156.0,7.406657
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T00:00:00Z,14.8,141.5,7.406657
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T03:00:00Z,14.6426,141.25,9.616676
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T06:00:00Z,14.5,141.0,11.574055
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T09:00:00Z,14.385,140.75,11.574055
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T12:00:00Z,14.3,140.5,11.574055
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T15:00:00Z,14.2349,140.265,12.486127
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T18:00:00Z,14.2,140.0,13.362742
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-16T21:00:00Z,14.1774,139.687,13.362742
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T00:00:00Z,14.2,139.3,13.362742
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T03:00:00Z,14.2626,138.807,13.362742
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T06:00:00Z,14.4,138.3,13.362742
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T09:00:00Z,14.6274,137.878,14.208639
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T12:00:00Z,14.9,137.5,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T15:00:00Z,15.1347,137.172,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T18:00:00Z,15.4,136.8,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-17T21:00:00Z,15.7426,136.273,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T00:00:00Z,16.1,135.7,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T03:00:00Z,16.3924,135.185,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T06:00:00Z,16.7,134.7,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T09:00:00Z,17.0849,134.227,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T12:00:00Z,17.5,133.8,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T15:00:00Z,17.8924,133.427,15.8225
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T18:00:00Z,18.3,133.1,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-18T21:00:00Z,18.7497,132.822,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T00:00:00Z,19.2,132.5,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T03:00:00Z,19.7124,132.053,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T06:00:00Z,20.0,131.5,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T09:00:00Z,19.7604,130.826,17.349955
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T12:00:00Z,19.4,130.2,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T15:00:00Z,19.3472,129.79,17.349955
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T18:00:00Z,19.4,129.5,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-19T21:00:00Z,19.4499,129.235,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T00:00:00Z,19.5,129.0,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T03:00:00Z,19.5075,128.75,17.349955
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T06:00:00Z,19.5,128.5,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T09:00:00Z,19.4925,128.25,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T12:00:00Z,19.5,128.0,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T15:00:00Z,19.5423,127.787,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T18:00:00Z,19.6,127.5,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-20T21:00:00Z,19.643,126.978,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T00:00:00Z,19.7,126.5,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T03:00:00Z,19.7473,126.332,18.806357
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T06:00:00Z,19.9,126.3,19.511519
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T09:00:00Z,20.255,126.22,19.511519
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T12:00:00Z,20.7,126.2,19.511519
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T15:00:00Z,21.1149,126.248,20.202862
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T18:00:00Z,21.5,126.4,20.881366
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-21T21:00:00Z,21.8152,126.707,20.881366
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T00:00:00Z,22.1,127.0,20.881366
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T03:00:00Z,22.3774,127.073,21.547893
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T06:00:00Z,22.7,127.1,22.203211
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T09:00:00Z,23.135,127.235,23.482894
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T12:00:00Z,23.6,127.4,24.108431
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T15:00:00Z,24.015,127.55,25.933752
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T18:00:00Z,24.4,127.7,27.112007
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-22T21:00:00Z,24.7425,127.843,27.690609
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T00:00:00Z,25.1,128.0,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T03:00:00Z,25.5124,128.178,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T06:00:00Z,26.0,128.4,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T09:00:00Z,26.5702,128.715,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T12:00:00Z,27.2,129.0,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T15:00:00Z,27.8424,129.123,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T18:00:00Z,28.5,129.2,28.262604
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-23T21:00:00Z,29.2025,129.357,26.526496
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T00:00:00Z,29.8,129.5,24.725121
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T03:00:00Z,30.1895,129.483,25.333421
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T06:00:00Z,30.4,129.6,25.333421
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T09:00:00Z,30.4432,130.133,24.725121
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T12:00:00Z,30.5,130.8,24.108431
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T15:00:00Z,30.7368,131.286,24.725121
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T18:00:00Z,31.2,131.8,24.725121
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-24T21:00:00Z,31.8409,132.386,23.482894
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T00:00:00Z,32.8,133.2,22.203211
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T03:00:00Z,34.0663,134.403,20.881366
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T06:00:00Z,35.6,135.8,19.511519
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T09:00:00Z,37.4381,137.381,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T12:00:00Z,39.0,138.5,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T15:00:00Z,39.7223,138.454,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T18:00:00Z,40.0,137.8,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-25T21:00:00Z,40.1562,137.096,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T00:00:00Z,40.4,136.6,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T03:00:00Z,41.1326,136.819,17.349955
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T06:00:00Z,42.0,137.3,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T09:00:00Z,42.7023,137.573,17.349955
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T12:00:00Z,43.3,137.8,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T15:00:00Z,43.7722,137.979,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T18:00:00Z,44.2,138.2,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-26T21:00:00Z,44.722,138.525,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T00:00:00Z,45.2,139.0,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T03:00:00Z,45.56,139.64,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T06:00:00Z,45.8,140.4,19.511519
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T09:00:00Z,45.9224,141.194,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T12:00:00Z,46.0,142.0,16.595947
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T15:00:00Z,46.1644,142.757,18.086263
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T18:00:00Z,46.3,143.5,19.511519
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-27T21:00:00Z,46.3376,144.288,17.349955
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-28T00:00:00Z,46.3,145.0,15.027554
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-28T03:00:00Z,46.2067,145.538,14.208639
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-28T06:00:00Z,46.1,146.0,13.362742
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-28T09:00:00Z,46.0357,146.487,11.574055
EQ-iscgem844997__TC-TY6624,EQ-TY,1966-09-28T12:00:00Z,46.0,147.0,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T00:00:00Z,8.7,150.8,7.406657
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T03:00:00Z,8.79511,150.263,8.551302
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T06:00:00Z,8.9,149.7,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T09:00:00Z,9.01497,149.1,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T12:00:00Z,9.1,148.5,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T15:00:00Z,9.11492,147.935,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T18:00:00Z,9.1,147.4,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-20T21:00:00Z,9.09976,146.922,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T00:00:00Z,9.1,146.4,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T03:00:00Z,9.10006,145.722,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T06:00:00Z,9.1,145.0,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T09:00:00Z,9.09976,144.357,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T12:00:00Z,9.1,143.7,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T15:00:00Z,9.09239,142.972,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T18:00:00Z,9.1,142.2,9.616676
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-21T21:00:00Z,9.13497,141.393,10.620347
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T00:00:00Z,9.2,140.6,11.574055
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T03:00:00Z,9.29985,139.87,11.574055
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T06:00:00Z,9.4,139.2,11.574055
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T09:00:00Z,9.44245,138.555,12.486127
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T12:00:00Z,9.5,138.0,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T15:00:00Z,9.60486,137.562,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T18:00:00Z,9.8,137.2,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-22T21:00:00Z,10.1425,136.813,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T00:00:00Z,10.5,136.5,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T03:00:00Z,10.7374,136.35,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T06:00:00Z,10.9,136.2,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T09:00:00Z,10.985,135.88,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T12:00:00Z,11.1,135.5,13.362742
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T15:00:00Z,11.3849,135.173,14.208639
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T18:00:00Z,11.7,134.8,15.027554
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-23T21:00:00Z,11.9151,134.307,15.8225
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T00:00:00Z,12.1,133.8,16.595947
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T03:00:00Z,12.2925,133.362,18.806357
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T06:00:00Z,12.5,133.0,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T09:00:00Z,12.7424,132.727,22.848006
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T12:00:00Z,13.0,132.5,24.725121
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T15:00:00Z,13.2275,132.25,25.933752
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T18:00:00Z,13.5,132.0,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-24T21:00:00Z,13.855,131.75,29.941627
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T00:00:00Z,14.3,131.5,32.630386
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T03:00:00Z,14.82,131.228,35.201765
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T06:00:00Z,15.4,131.0,37.673179
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T09:00:00Z,16.015,130.862,42.366734
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T12:00:00Z,16.6,130.8,46.788457
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T15:00:00Z,17.0275,130.792,50.165426
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T18:00:00Z,17.5,130.8,53.020201
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-25T21:00:00Z,18.205,130.75,56.182182
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T00:00:00Z,19.0,130.7,58.870209
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T03:00:00Z,19.7574,130.655,64.4147
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T06:00:00Z,20.5,130.7,69.706793
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T09:00:00Z,21.185,130.898,69.706793
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T12:00:00Z,21.9,131.2,69.706793
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T15:00:00Z,22.75,131.535,64.4147
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T18:00:00Z,23.6,131.9,58.870209
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-26T21:00:00Z,24.3074,132.258,56.182182
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T00:00:00Z,25.0,132.6,53.020201
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T03:00:00Z,25.7998,132.893,50.165426
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T06:00:00Z,26.6,133.2,46.788457
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T09:00:00Z,27.2996,133.549,45.04866
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T12:00:00Z,28.0,134.0,43.27089
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T15:00:00Z,28.7849,134.598,42.366734
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T18:00:00Z,29.6,135.3,40.990101
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-27T21:00:00Z,30.3838,135.985,39.587417
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T00:00:00Z,31.2,136.8,37.673179
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T03:00:00Z,32.0394,137.814,36.69568
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T06:00:00Z,33.0,139.0,35.201765
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T09:00:00Z,34.1023,140.309,34.186077
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T12:00:00Z,35.4,141.7,32.630386
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T15:00:00Z,36.9129,143.143,32.102672
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T18:00:00Z,38.5,144.5,31.570119
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-28T21:00:00Z,40.0907,145.655,31.032552
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T00:00:00Z,41.4,146.6,30.489787
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T03:00:00Z,42.1105,147.354,30.489787
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T06:00:00Z,42.6,148.0,30.489787
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T09:00:00Z,43.3153,148.779,29.387863
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T12:00:00Z,44.0,149.5,28.262604
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T15:00:00Z,44.5672,150.113,27.690609
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T18:00:00Z,45.0,150.5,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-29T21:00:00Z,45.2871,150.54,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T00:00:00Z,45.5,150.5,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T03:00:00Z,45.7876,150.712,25.933752
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T06:00:00Z,46.0,151.0,24.725121
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T09:00:00Z,46.0749,151.25,24.108431
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T12:00:00Z,46.0,151.5,23.482894
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T15:00:00Z,45.7491,151.675,23.482894
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T18:00:00Z,45.5,152.0,23.482894
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-06-30T21:00:00Z,45.4631,152.674,22.203211
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T00:00:00Z,45.5,153.5,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T03:00:00Z,45.4965,154.138,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T06:00:00Z,45.5,155.0,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T09:00:00Z,45.5017,156.388,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T12:00:00Z,45.5,158.0,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T15:00:00Z,45.5097,159.424,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T18:00:00Z,45.5,161.0,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-01T21:00:00Z,45.4244,162.963,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T00:00:00Z,45.3,165.0,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T03:00:00Z,45.0789,166.808,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T06:00:00Z,45.0,168.5,20.881366
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T09:00:00Z,45.2445,170.221,21.547893
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T12:00:00Z,45.7,171.8,22.203211
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T15:00:00Z,46.2085,173.098,22.848006
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T18:00:00Z,46.8,174.3,23.482894
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-02T21:00:00Z,47.4101,175.774,24.725121
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T00:00:00Z,48.0,177.0,25.933752
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T03:00:00Z,48.5267,177.519,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T06:00:00Z,49.0,177.8,28.262604
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T09:00:00Z,49.4222,178.348,27.690609
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T12:00:00Z,49.8,179.0,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T15:00:00Z,50.1561,179.728,27.112007
EQ-iscgem848117__TC-TY6604,EQ-TY,1966-07-03T18:00:00Z,50.5,180.5,27.112007
EQ-iscgem853709__TC-TY6523,Simultaneous,1965-08-31T18:00:00Z,8.6,145.4,7.406657
EQ-iscgem853709__TC-TY6523,Simultaneous,1965-08-31T21:00:00Z,8.71251,145.56,7.406657
EQ-iscgem853709__TC-TY6523,Simultaneous,1965-09-01T00:00:00Z,8.9,145.6,7.406657
EQ-iscgem853709__TC-TY6523,Simultaneous,1965-09-01T03:00:00Z,9.20002,145.445,8.551302
EQ-iscgem853709__TC-TY6523,Simultaneous,1965-09-01T06:00:00Z,9.5,145.2,9.616676
EQ-iscgem853709__TC-TY6523,Simultaneous,1965-09-01T09:00:00Z,9.67246,145.015,8.551302
